,date,store_nbr,family,sales,onpromotion,transactions,dcoilwtico,type,locale_name,transferred
2088901,2016-03-06,11.0,MAGAZINES,4.0,0.0,2879.0,37.9,Not Holiday,Ecuador,False
2007513,2016-01-20,29.0,GROCERY II,4.0,0.0,1015.0,26.68,Not Holiday,Ecuador,False
1918605,2015-12-01,35.0,DAIRY,231.0,3.0,748.0,40.58,Not Holiday,Ecuador,False
1285969,2014-12-15,34.0,HOME AND KITCHEN II,48.0,0.0,2668.0,55.96,Not Holiday,Ecuador,False
1171710,2014-10-12,28.0,BEVERAGES,4838.0,1.0,1497.0,85.73,Not Holiday,Ecuador,False
610166,2013-12-05,21.0,LINGERIE,0.0,0.0,0.0,97.14,Additional,Quito,False
2189349,2016-04-30,31.0,LADIESWEAR,3.0,0.0,1597.0,44.75,Event,Ecuador,False
1201597,2014-10-29,15.0,PERSONAL CARE,147.0,0.0,1254.0,82.25,Not Holiday,Ecuador,False
153553,2013-03-28,8.0,PREPARED FOODS,265.0,0.0,2829.0,97.24,Not Holiday,Ecuador,False
207213,2013-04-27,14.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1994.0,94.09,Not Holiday,Ecuador,False
1597069,2015-06-07,11.0,MEATS,769.7,0.0,2839.0,58.15,Not Holiday,Ecuador,False
1484592,2015-04-05,5.0,FROZEN FOODS,134.571,4.0,1350.0,52.08,Not Holiday,Ecuador,False
930676,2014-06-03,14.0,BABY CARE,0.0,0.0,1554.0,103.34,Not Holiday,Ecuador,False
2623457,2016-12-21,10.0,GROCERY I,4090.388,107.0,1214.0,51.44,Additional,Ecuador,False
2348367,2016-07-21,44.0,EGGS,419.0,1.0,3656.0,43.96,Not Holiday,Ecuador,False
1765843,2015-09-06,50.0,BEVERAGES,7113.0,6.0,3155.0,45.92,Not Holiday,Ecuador,False
472017,2013-09-18,47.0,EGGS,253.0,0.0,3290.0,108.23,Not Holiday,Ecuador,False
1842056,2015-10-19,37.0,LADIESWEAR,27.0,0.0,1339.0,45.91,Not Holiday,Ecuador,False
1375646,2015-02-02,51.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1658.0,49.25,Not Holiday,Ecuador,False
157676,2013-03-30,25.0,PLAYERS AND ELECTRONICS,0.0,0.0,2345.0,97.1,Not Holiday,Ecuador,False
2518171,2016-10-24,5.0,PREPARED FOODS,67.012,0.0,1211.0,50.18,Not Holiday,Ecuador,False
1301821,2014-12-23,28.0,POULTRY,378.901,5.0,1841.0,56.78,Additional,Ecuador,False
2162249,2016-04-16,20.0,GROCERY I,4490.361,27.0,1400.0,39.74,Event,Ecuador,False
1171998,2014-10-12,36.0,PLAYERS AND ELECTRONICS,13.0,0.0,1156.0,85.73,Not Holiday,Ecuador,False
876445,2014-05-03,44.0,"LIQUOR,WINE,BEER",610.0,0.0,5422.0,99.74,Not Holiday,Ecuador,False
2052188,2016-02-14,33.0,CELEBRATION,2.0,0.0,1079.0,29.05,Not Holiday,Ecuador,False
2891289,2017-05-19,26.0,HOME AND KITCHEN I,1.0,0.0,547.0,50.32,Not Holiday,Ecuador,False
2448099,2016-09-14,42.0,HOME AND KITCHEN II,11.0,0.0,886.0,43.62,Not Holiday,Ecuador,False
1720173,2015-08-12,16.0,BREAD/BAKERY,167.0,1.0,763.0,43.22,Not Holiday,Ecuador,False
1084746,2014-08-24,38.0,PLAYERS AND ELECTRONICS,0.0,0.0,2254.0,95.39,Holiday,Ambato,False
3035429,2017-08-05,20.0,FROZEN FOODS,152.0,25.0,1977.0,49.37,Holiday,Esmeraldas,False
1179117,2014-10-16,36.0,HOME CARE,169.0,0.0,1011.0,82.33,Not Holiday,Ecuador,False
2951042,2017-06-22,1.0,BREAD/BAKERY,361.813,5.0,1739.0,42.53,Not Holiday,Ecuador,False
2430423,2016-09-04,46.0,POULTRY,1504.083,1.0,4266.0,44.85,Not Holiday,Ecuador,False
1786072,2015-09-18,15.0,BEVERAGES,1412.0,11.0,1183.0,44.71,Not Holiday,Ecuador,False
2596522,2016-12-06,4.0,BREAD/BAKERY,432.927,5.0,1499.0,50.95,Holiday,Quito,False
596035,2013-11-27,25.0,HARDWARE,0.0,0.0,690.0,92.05,Not Holiday,Ecuador,False
1657300,2015-07-07,54.0,PRODUCE,629.574,43.0,917.0,52.33,Not Holiday,Ecuador,False
3024839,2017-07-30,23.0,HARDWARE,0.0,0.0,828.0,50.21,Not Holiday,Ecuador,False
739564,2014-02-15,54.0,PERSONAL CARE,167.0,0.0,929.0,102.54,Not Holiday,Ecuador,False
388282,2013-08-02,47.0,PREPARED FOODS,254.40201,0.0,3496.0,106.94,Not Holiday,Ecuador,False
1418122,2015-02-26,43.0,BEVERAGES,2215.0,0.0,1135.0,47.65,Not Holiday,Ecuador,False
716832,2014-02-03,13.0,PRODUCE,0.0,0.0,994.0,96.44,Not Holiday,Ecuador,False
2757035,2017-03-06,8.0,BREAD/BAKERY,961.694,19.0,2583.0,53.19,Not Holiday,Ecuador,False
176243,2013-04-09,48.0,HOME AND KITCHEN I,0.0,0.0,2187.0,94.18,Not Holiday,Ecuador,False
2045955,2016-02-11,6.0,EGGS,174.0,0.0,1614.0,26.19,Not Holiday,Ecuador,False
671881,2014-01-09,1.0,PERSONAL CARE,148.0,0.0,1855.0,91.36,Not Holiday,Ecuador,False
2848007,2017-04-25,10.0,PREPARED FOODS,29.0,0.0,877.0,49.22,Not Holiday,Ecuador,False
2172022,2016-04-21,23.0,PERSONAL CARE,197.0,2.0,1007.0,43.18,Holiday,Riobamba,False
966697,2014-06-23,25.0,LADIESWEAR,0.0,0.0,674.0,106.83,Holiday,Guaranda,False
2468465,2016-09-26,11.0,LINGERIE,7.0,0.0,2113.0,45.6,Not Holiday,Ecuador,False
2630499,2016-12-24,7.0,PERSONAL CARE,199.0,7.0,2723.0,52.82,Additional,Ecuador,False
425534,2013-08-23,42.0,MEATS,0.0,0.0,0.0,106.48,Not Holiday,Ecuador,False
810938,2014-03-28,3.0,LAWN AND GARDEN,17.0,0.0,3292.0,101.73,Not Holiday,Ecuador,False
1379181,2015-02-04,51.0,BEAUTY,2.0,0.0,1763.0,48.45,Not Holiday,Ecuador,False
362400,2013-07-19,19.0,LADIESWEAR,0.0,0.0,1070.0,108.0,Not Holiday,Ecuador,False
2416569,2016-08-28,5.0,BABY CARE,0.0,0.0,1100.0,46.97,Not Holiday,Ecuador,False
1044566,2014-08-02,9.0,DAIRY,1054.0,0.0,2653.0,98.26,Not Holiday,Ecuador,False
2039771,2016-02-07,34.0,PRODUCE,526.145,0.0,2122.0,29.71,Not Holiday,Ecuador,False
2703172,2017-02-03,49.0,SCHOOL AND OFFICE SUPPLIES,4.0,0.0,3237.0,53.81,Not Holiday,Ecuador,False
753011,2014-02-23,30.0,DAIRY,168.0,0.0,587.0,103.17,Not Holiday,Ecuador,False
1169988,2014-10-11,29.0,PRODUCE,0.0,0.0,0.0,85.73,Not Holiday,Ecuador,False
539572,2013-10-26,42.0,HARDWARE,0.0,0.0,0.0,98.74,Not Holiday,Ecuador,False
2576027,2016-11-24,31.0,BEVERAGES,1499.0,48.0,1230.0,46.72,Not Holiday,Ecuador,False
1033826,2014-07-27,7.0,PET SUPPLIES,3.0,0.0,1336.0,105.68,Not Holiday,Ecuador,False
144876,2013-03-23,15.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1434.0,94.55,Not Holiday,Ecuador,False
2926035,2017-06-07,53.0,GROCERY I,3037.0,66.0,1057.0,45.8,Not Holiday,Ecuador,False
2523329,2016-10-26,54.0,CELEBRATION,4.0,0.0,699.0,48.75,Not Holiday,Ecuador,False
2596431,2016-12-06,1.0,GROCERY II,4.0,0.0,523.0,50.95,Holiday,Quito,False
2802817,2017-03-31,45.0,HOME AND KITCHEN II,92.0,1.0,3967.0,50.54,Not Holiday,Ecuador,False
1434992,2015-03-08,14.0,EGGS,62.0,3.0,1089.0,49.95,Not Holiday,Ecuador,False
503717,2013-10-06,35.0,PRODUCE,0.0,0.0,673.0,103.07,Not Holiday,Ecuador,False
2742622,2017-02-26,3.0,GROCERY II,48.0,1.0,2789.0,54.04,Not Holiday,Ecuador,False
742146,2014-02-17,25.0,AUTOMOTIVE,1.0,0.0,759.0,102.54,Not Holiday,Ecuador,False
2676688,2017-01-20,3.0,GROCERY II,57.0,0.0,2978.0,52.33,Not Holiday,Ecuador,False
1598799,2015-06-08,10.0,BREAD/BAKERY,108.0,1.0,1034.0,58.15,Not Holiday,Ecuador,False
2898584,2017-05-23,31.0,HOME APPLIANCES,0.0,0.0,1337.0,51.12,Not Holiday,Ecuador,False
579667,2013-11-18,15.0,HARDWARE,0.0,0.0,1311.0,93.03,Not Holiday,Ecuador,False
2241538,2016-05-25,47.0,BEAUTY,16.0,1.0,3240.0,49.1,Not Holiday,Ecuador,False
1209415,2014-11-02,36.0,"LIQUOR,WINE,BEER",0.0,0.0,1198.0,78.77,Holiday,Ecuador,False
1202380,2014-10-29,39.0,HOME AND KITCHEN II,9.0,0.0,1152.0,82.25,Not Holiday,Ecuador,False
1118854,2014-09-12,46.0,GROCERY II,39.0,0.0,3127.0,92.18,Not Holiday,Ecuador,False
1012483,2014-07-15,9.0,BABY CARE,0.0,0.0,2208.0,100.56,Not Holiday,Ecuador,False
867467,2014-04-28,42.0,LAWN AND GARDEN,0.0,0.0,0.0,101.13,Not Holiday,Ecuador,False
1907145,2015-11-25,11.0,SEAFOOD,0.0,0.0,1791.0,41.22,Not Holiday,Ecuador,False
153871,2013-03-28,18.0,HOME APPLIANCES,0.0,0.0,1350.0,97.24,Not Holiday,Ecuador,False
338012,2013-07-05,36.0,HOME CARE,0.0,0.0,794.0,103.09,Not Holiday,Ecuador,False
1148413,2014-09-29,24.0,BOOKS,0.0,0.0,2290.0,94.53,Not Holiday,Ecuador,False
1766234,2015-09-07,7.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1839.0,45.92,Not Holiday,Ecuador,False
1795396,2015-09-23,27.0,LINGERIE,6.0,1.0,1443.0,44.53,Not Holiday,Ecuador,False
717106,2014-02-03,22.0,CLEANING,0.0,0.0,0.0,96.44,Not Holiday,Ecuador,False
2876158,2017-05-10,53.0,SCHOOL AND OFFICE SUPPLIES,3.0,1.0,1000.0,47.28,Not Holiday,Ecuador,False
1809979,2015-10-01,37.0,HOME CARE,268.0,0.0,1423.0,44.75,Not Holiday,Ecuador,False
1901735,2015-11-22,10.0,BABY CARE,0.0,0.0,925.0,39.27,Not Holiday,Ecuador,False
1716201,2015-08-10,3.0,PET SUPPLIES,34.0,1.0,3171.0,44.94,Holiday,Ecuador,False
1505980,2015-04-17,5.0,HOME AND KITCHEN I,29.0,0.0,1347.0,55.71,Not Holiday,Ecuador,False
1592599,2015-06-04,38.0,DELI,154.905,0.0,1393.0,58.0,Not Holiday,Ecuador,False
1134386,2014-09-21,31.0,BEAUTY,2.0,0.0,1416.0,91.46,Not Holiday,Ecuador,False
1228201,2014-11-13,11.0,SCHOOL AND OFFICE SUPPLIES,5.0,0.0,2094.0,74.13,Not Holiday,Ecuador,False
480228,2013-09-23,26.0,BOOKS,0.0,0.0,660.0,103.62,Not Holiday,Ecuador,False
2431964,2016-09-05,39.0,HOME CARE,383.0,5.0,1353.0,44.85,Not Holiday,Ecuador,False
1687445,2015-07-24,50.0,GROCERY II,83.0,0.0,2401.0,47.98,Holiday,Guayaquil,False
1321542,2015-01-03,32.0,HARDWARE,3.0,0.0,663.0,50.05,Not Holiday,Ecuador,False
2862178,2017-05-03,8.0,EGGS,410.0,2.0,2885.0,47.79,Not Holiday,Ecuador,False
888139,2014-05-10,21.0,BABY CARE,0.0,0.0,0.0,100.89,Additional,Ecuador,False
2484758,2016-10-05,19.0,GROCERY I,3053.0,64.0,1107.0,49.75,Not Holiday,Ecuador,False
570039,2013-11-12,47.0,"LIQUOR,WINE,BEER",124.0,0.0,3106.0,93.12,Holiday,Ambato,False
440922,2013-09-01,23.0,BABY CARE,0.0,0.0,1262.0,108.67,Not Holiday,Ecuador,False
1719251,2015-08-11,42.0,CLEANING,0.0,0.0,0.0,43.11,Not Holiday,Ecuador,False
1951485,2015-12-20,5.0,LAWN AND GARDEN,4.0,0.0,1657.0,34.55,Not Holiday,Ecuador,False
2591360,2016-12-03,9.0,MEATS,452.742,0.0,2416.0,51.72,Not Holiday,Ecuador,False
834667,2014-04-10,20.0,"LIQUOR,WINE,BEER",0.0,0.0,0.0,103.37,Not Holiday,Ecuador,False
2672412,2017-01-17,35.0,PLAYERS AND ELECTRONICS,1.0,0.0,744.0,52.45,Not Holiday,Ecuador,False
2150427,2016-04-09,40.0,BOOKS,0.0,0.0,1270.0,40.46,Not Holiday,Ecuador,False
1056167,2014-08-08,36.0,PET SUPPLIES,0.0,0.0,1066.0,97.61,Not Holiday,Ecuador,False
1786506,2015-09-18,28.0,DAIRY,326.0,1.0,964.0,44.71,Not Holiday,Ecuador,False
128341,2013-03-13,54.0,PREPARED FOODS,13.0,0.0,680.0,92.47,Not Holiday,Ecuador,False
699039,2014-01-24,14.0,MEATS,215.866,0.0,1243.0,96.66,Not Holiday,Ecuador,False
1206544,2014-11-01,3.0,"LIQUOR,WINE,BEER",407.0,0.0,3457.0,78.77,Not Holiday,Ecuador,False
2159639,2016-04-14,49.0,DELI,267.007,1.0,2443.0,41.45,Holiday,Libertad,False
1839896,2015-10-18,26.0,BOOKS,0.0,0.0,555.0,45.91,Not Holiday,Ecuador,False
1787703,2015-09-19,10.0,HOME APPLIANCES,0.0,0.0,1148.0,46.67,Not Holiday,Ecuador,False
1566498,2015-05-21,3.0,FROZEN FOODS,255.753,1.0,2817.0,60.18,Not Holiday,Ecuador,False
1098527,2014-09-01,24.0,HARDWARE,1.0,0.0,2405.0,92.92,Not Holiday,Ecuador,False
1290304,2014-12-18,3.0,POULTRY,1231.822,1.0,4253.0,54.18,Not Holiday,Ecuador,False
2702787,2017-02-03,38.0,DELI,163.912,50.0,1450.0,53.81,Not Holiday,Ecuador,False
443884,2013-09-03,4.0,PET SUPPLIES,0.0,0.0,1360.0,108.67,Not Holiday,Ecuador,False
1426017,2015-03-03,12.0,FROZEN FOODS,60.0,0.0,1172.0,50.43,Not Holiday,Ecuador,False
2248568,2016-05-29,44.0,BEVERAGES,11648.0,59.0,4407.0,49.1,Not Holiday,Ecuador,False
837055,2014-04-11,39.0,BABY CARE,0.0,0.0,1405.0,103.68,Not Holiday,Ecuador,False
1718765,2015-08-11,27.0,HOME AND KITCHEN II,17.0,0.0,1302.0,43.11,Not Holiday,Ecuador,False
2796699,2017-03-28,22.0,BEVERAGES,1196.0,16.0,700.0,48.36,Not Holiday,Ecuador,False
359293,2013-07-17,33.0,HARDWARE,2.0,0.0,990.0,106.39,Not Holiday,Ecuador,False
2878689,2017-05-12,22.0,LINGERIE,8.0,0.0,764.0,47.83,Holiday,Puyo,False
2425093,2016-09-01,47.0,FROZEN FOODS,233.476,0.0,3469.0,43.17,Not Holiday,Ecuador,False
2424025,2016-09-01,14.0,SEAFOOD,12.0,0.0,1303.0,43.17,Not Holiday,Ecuador,False
2458761,2016-09-20,41.0,LADIESWEAR,11.0,0.0,878.0,43.85,Not Holiday,Ecuador,False
1592770,2015-06-04,43.0,HOME AND KITCHEN I,9.0,0.0,1288.0,58.0,Not Holiday,Ecuador,False
552066,2013-11-02,43.0,BABY CARE,0.0,0.0,1385.0,94.58,Holiday,Ecuador,False
2321970,2016-07-06,54.0,GROCERY II,2.0,0.0,782.0,47.37,Not Holiday,Ecuador,False
1107764,2014-09-06,34.0,FROZEN FOODS,123.0,0.0,2970.0,92.64,Not Holiday,Ecuador,False
2157565,2016-04-13,40.0,HARDWARE,2.0,0.0,1230.0,41.7,Not Holiday,Ecuador,False
1898163,2015-11-20,9.0,PET SUPPLIES,6.0,0.0,1870.0,39.39,Not Holiday,Ecuador,False
2517744,2016-10-23,46.0,SCHOOL AND OFFICE SUPPLIES,30.0,0.0,4380.0,50.18,Not Holiday,Ecuador,False
50142,2013-01-29,7.0,CLEANING,758.0,0.0,1611.0,97.62,Not Holiday,Ecuador,False
693782,2014-01-21,17.0,HARDWARE,2.0,0.0,1234.0,94.51,Not Holiday,Ecuador,False
1667154,2015-07-13,29.0,HOME APPLIANCES,0.0,0.0,882.0,52.19,Not Holiday,Ecuador,False
887401,2014-05-09,52.0,"LIQUOR,WINE,BEER",0.0,0.0,0.0,100.32,Not Holiday,Ecuador,False
1669710,2015-07-14,52.0,SEAFOOD,0.0,0.0,0.0,53.05,Not Holiday,Ecuador,False
918580,2014-05-27,25.0,HOME AND KITCHEN II,0.0,0.0,613.0,104.78,Not Holiday,Ecuador,False
922633,2014-05-29,40.0,EGGS,141.0,10.0,1285.0,104.26,Not Holiday,Ecuador,False
1672034,2015-07-16,15.0,GROCERY II,15.0,0.0,1305.0,50.9,Not Holiday,Ecuador,False
1845387,2015-10-21,30.0,HOME APPLIANCES,1.0,0.0,684.0,45.22,Not Holiday,Ecuador,False
2992347,2017-07-12,10.0,PLAYERS AND ELECTRONICS,3.0,0.0,820.0,45.48,Not Holiday,Ecuador,False
1609740,2015-06-14,17.0,MAGAZINES,0.0,0.0,1411.0,59.53,Not Holiday,Ecuador,False
1096833,2014-08-31,27.0,BEVERAGES,2723.0,0.0,1946.0,92.92,Not Holiday,Ecuador,False
84094,2013-02-17,10.0,BEAUTY,3.0,0.0,1044.0,96.69,Not Holiday,Ecuador,False
2132213,2016-03-30,28.0,CELEBRATION,6.0,0.0,1094.0,36.91,Not Holiday,Ecuador,False
2097827,2016-03-11,12.0,CELEBRATION,13.0,0.0,1096.0,38.51,Not Holiday,Ecuador,False
480647,2013-09-23,38.0,PLAYERS AND ELECTRONICS,0.0,0.0,1537.0,103.62,Not Holiday,Ecuador,False
1225973,2014-11-11,52.0,HARDWARE,0.0,0.0,0.0,77.85,Holiday,Latacunga,False
2839745,2017-04-20,30.0,HOME APPLIANCES,1.0,0.0,775.0,50.26,Not Holiday,Ecuador,False
2316035,2016-07-03,45.0,PERSONAL CARE,1380.0,14.0,4407.0,46.73,Holiday,Santo Domingo,False
2197655,2016-05-04,13.0,DELI,141.0,1.0,874.0,43.77,Event,Ecuador,False
2278160,2016-06-15,22.0,PLAYERS AND ELECTRONICS,2.0,0.0,619.0,47.92,Not Holiday,Ecuador,False
1473636,2015-03-29,51.0,FROZEN FOODS,188.894,0.0,1712.0,48.66,Not Holiday,Ecuador,False
202136,2013-04-24,23.0,BEVERAGES,593.0,0.0,1122.0,91.07,Not Holiday,Ecuador,False
888637,2014-05-10,36.0,BOOKS,0.0,0.0,1282.0,100.89,Additional,Ecuador,False
2252970,2016-06-01,15.0,HOME AND KITCHEN II,23.0,0.0,1450.0,49.07,Not Holiday,Ecuador,False
599280,2013-11-29,15.0,PERSONAL CARE,98.0,0.0,1054.0,92.55,Not Holiday,Ecuador,False
652914,2013-12-29,21.0,AUTOMOTIVE,0.0,0.0,0.0,98.9,Not Holiday,Ecuador,False
3026048,2017-07-31,6.0,BEAUTY,5.0,0.0,1607.0,50.21,Not Holiday,Ecuador,False
2835193,2017-04-17,54.0,LADIESWEAR,0.0,0.0,724.0,52.62,Not Holiday,Ecuador,False
224091,2013-05-06,40.0,GROCERY II,14.0,0.0,1350.0,95.8,Not Holiday,Ecuador,False
3042814,2017-08-09,28.0,BOOKS,0.0,0.0,1050.0,49.59,Not Holiday,Ecuador,False
1187307,2014-10-21,14.0,MEATS,376.177,0.0,1447.0,83.25,Not Holiday,Ecuador,False
2775350,2017-03-16,23.0,BREAD/BAKERY,288.722,6.0,989.0,48.3,Not Holiday,Ecuador,False
41910,2013-01-24,27.0,PERSONAL CARE,94.0,0.0,976.0,95.35,Not Holiday,Ecuador,False
2027348,2016-01-31,36.0,HOME AND KITCHEN I,12.0,1.0,1105.0,31.62,Not Holiday,Ecuador,False
1536174,2015-05-04,2.0,HARDWARE,2.0,0.0,1944.0,58.92,Not Holiday,Ecuador,False
2598662,2016-12-07,15.0,AUTOMOTIVE,3.0,0.0,1453.0,49.85,Not Holiday,Ecuador,False
2666029,2017-01-14,4.0,GROCERY II,25.0,0.0,1759.0,52.45,Not Holiday,Ecuador,False
1983206,2016-01-06,48.0,PLAYERS AND ELECTRONICS,13.0,0.0,2859.0,33.97,Not Holiday,Ecuador,False
389007,2013-08-03,15.0,POULTRY,62.951,0.0,1412.0,106.61,Not Holiday,Ecuador,False
1952573,2015-12-20,38.0,LADIESWEAR,44.0,0.0,2674.0,34.55,Not Holiday,Ecuador,False
2282211,2016-06-17,37.0,LADIESWEAR,11.0,0.0,1579.0,48.0,Not Holiday,Ecuador,False
2059424,2016-02-18,36.0,HOME AND KITCHEN I,11.0,0.0,1030.0,30.77,Not Holiday,Ecuador,False
2132427,2016-03-30,34.0,"LIQUOR,WINE,BEER",19.0,0.0,1940.0,36.91,Not Holiday,Ecuador,False
75681,2013-02-12,25.0,BOOKS,0.0,0.0,1420.0,97.48,Holiday,Ecuador,False
340106,2013-07-06,46.0,AUTOMOTIVE,29.0,0.0,4525.0,103.03,Not Holiday,Ecuador,False
1965270,2015-12-27,45.0,EGGS,469.0,0.0,4473.0,36.36,Not Holiday,Ecuador,False
348338,2013-07-11,25.0,HOME AND KITCHEN I,0.0,0.0,621.0,104.77,Not Holiday,Ecuador,False
1495660,2015-04-11,16.0,MEATS,71.25,0.0,942.0,51.95,Not Holiday,Ecuador,False
121442,2013-03-10,7.0,PLAYERS AND ELECTRONICS,0.0,0.0,1452.0,92.07,Not Holiday,Ecuador,False
1759528,2015-09-03,20.0,MEATS,587.62,24.0,1591.0,46.75,Not Holiday,Ecuador,False
655323,2013-12-30,40.0,AUTOMOTIVE,3.0,0.0,1628.0,98.9,Not Holiday,Ecuador,False
496218,2013-10-02,24.0,"LIQUOR,WINE,BEER",86.0,0.0,2547.0,104.15,Not Holiday,Ecuador,False
430343,2013-08-26,26.0,HOME AND KITCHEN I,0.0,0.0,695.0,105.88,Not Holiday,Ecuador,False
2252915,2016-06-01,13.0,PLAYERS AND ELECTRONICS,4.0,0.0,878.0,49.07,Not Holiday,Ecuador,False
2551687,2016-11-11,49.0,HOME APPLIANCES,0.0,0.0,3115.0,43.39,Holiday,Latacunga,False
2249270,2016-05-30,11.0,GROCERY I,7242.053,77.0,1981.0,49.1,Not Holiday,Ecuador,False
121322,2013-03-10,4.0,CELEBRATION,0.0,0.0,1800.0,92.07,Not Holiday,Ecuador,False
2144490,2016-04-06,22.0,CLEANING,551.0,0.0,744.0,37.74,Not Holiday,Ecuador,False
105132,2013-02-28,53.0,LADIESWEAR,0.0,0.0,0.0,92.03,Not Holiday,Ecuador,False
3030577,2017-08-02,35.0,EGGS,191.0,1.0,694.0,49.6,Not Holiday,Ecuador,False
1220589,2014-11-08,51.0,DELI,253.637,1.0,1905.0,77.43,Not Holiday,Ecuador,False
1966247,2015-12-28,20.0,PRODUCE,867.983,0.0,1389.0,36.36,Not Holiday,Ecuador,False
1864911,2015-11-01,28.0,BREAD/BAKERY,716.0,73.0,1281.0,46.12,Not Holiday,Ecuador,False
263781,2013-05-28,1.0,BOOKS,0.0,0.0,1787.0,94.65,Not Holiday,Ecuador,False
518105,2013-10-14,39.0,PRODUCE,0.0,0.0,1241.0,102.46,Not Holiday,Ecuador,False
2813602,2017-04-06,48.0,EGGS,80.0,2.0,2522.0,51.69,Not Holiday,Ecuador,False
2188879,2016-04-30,17.0,FROZEN FOODS,229.0,20.0,1688.0,44.75,Event,Ecuador,False
2927100,2017-06-08,31.0,LINGERIE,1.0,0.0,1354.0,45.68,Not Holiday,Ecuador,False
800741,2014-03-22,18.0,LAWN AND GARDEN,2.0,0.0,1385.0,100.05,Not Holiday,Ecuador,False
1053988,2014-08-07,24.0,PERSONAL CARE,189.0,0.0,2154.0,97.34,Not Holiday,Ecuador,False
1029064,2014-07-24,25.0,HOME AND KITCHEN II,12.0,0.0,767.0,102.76,Additional,Guayaquil,False
273653,2013-06-02,30.0,DELI,152.0,0.0,924.0,93.41,Not Holiday,Ecuador,False
2804458,2017-04-01,41.0,CLEANING,1442.0,7.0,1461.0,50.25,Holiday,Cotopaxi,False
88568,2013-02-19,37.0,LINGERIE,12.0,0.0,1364.0,96.69,Not Holiday,Ecuador,False
203934,2013-04-25,23.0,LADIESWEAR,0.0,0.0,1136.0,93.27,Not Holiday,Ecuador,False
3013595,2017-07-24,6.0,MAGAZINES,5.0,0.0,1662.0,46.21,Additional,Guayaquil,False
494029,2013-10-01,12.0,FROZEN FOODS,37.0,0.0,1294.0,102.09,Not Holiday,Ecuador,False
969967,2014-06-25,4.0,PRODUCE,4.0,0.0,1593.0,107.04,Holiday,Machala,False
3042053,2017-08-09,5.0,BEAUTY,3.0,1.0,1275.0,49.59,Not Holiday,Ecuador,False
292162,2013-06-12,51.0,BREAD/BAKERY,868.553,0.0,1685.0,95.98,Not Holiday,Ecuador,False
1805178,2015-09-28,54.0,BEAUTY,1.0,1.0,814.0,44.4,Holiday,Ibarra,False
445650,2013-09-04,4.0,EGGS,175.0,0.0,1558.0,107.29,Not Holiday,Ecuador,False
276422,2013-06-04,6.0,CELEBRATION,0.0,0.0,1664.0,93.36,Not Holiday,Ecuador,False
1672448,2015-07-16,27.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1345.0,50.9,Not Holiday,Ecuador,False
2361813,2016-07-28,19.0,PERSONAL CARE,110.0,7.0,1061.0,41.13,Not Holiday,Ecuador,False
1644025,2015-07-01,30.0,LINGERIE,1.0,0.0,755.0,56.94,Not Holiday,Ecuador,False
2229541,2016-05-19,7.0,HOME APPLIANCES,2.0,0.0,1695.0,48.16,Not Holiday,Ecuador,False
2114840,2016-03-20,41.0,MEATS,192.356,0.0,1201.0,39.91,Not Holiday,Ecuador,False
2235245,2016-05-22,18.0,GROCERY I,3993.707,57.0,1255.0,48.12,Not Holiday,Ecuador,False
1020434,2014-07-19,33.0,SEAFOOD,0.0,0.0,1319.0,105.34,Not Holiday,Ecuador,False
2720766,2017-02-13,43.0,BEVERAGES,3598.0,14.0,1492.0,52.96,Not Holiday,Ecuador,False
2056924,2016-02-17,14.0,MAGAZINES,2.0,0.0,1178.0,30.68,Not Holiday,Ecuador,False
1765118,2015-09-06,28.0,BOOKS,0.0,0.0,1597.0,45.92,Not Holiday,Ecuador,False
470026,2013-09-17,40.0,SEAFOOD,0.0,0.0,1177.0,105.36,Not Holiday,Ecuador,False
251335,2013-05-21,1.0,SEAFOOD,26.815,0.0,1692.0,95.55,Not Holiday,Ecuador,False
1913532,2015-11-28,43.0,HOME APPLIANCES,0.0,0.0,1267.0,40.43,Not Holiday,Ecuador,False
2605767,2016-12-11,14.0,EGGS,82.0,0.0,1097.0,52.74,Not Holiday,Ecuador,False
31066,2013-01-18,23.0,BREAD/BAKERY,210.645,0.0,1071.0,95.61,Not Holiday,Ecuador,False
1739168,2015-08-22,51.0,PERSONAL CARE,287.0,1.0,1871.0,38.22,Not Holiday,Ecuador,False
2798053,2017-03-29,9.0,BOOKS,0.0,0.0,1726.0,49.47,Not Holiday,Ecuador,False
2700135,2017-02-02,11.0,PRODUCE,1147.259,2.0,2432.0,53.55,Not Holiday,Ecuador,False
2887098,2017-05-17,7.0,HOME AND KITCHEN I,35.0,1.0,1821.0,49.04,Not Holiday,Ecuador,False
359011,2013-07-17,24.0,PREPARED FOODS,204.045,0.0,2630.0,106.39,Not Holiday,Ecuador,False
2300539,2016-06-25,54.0,EGGS,37.0,0.0,905.0,45.8,Holiday,Latacunga,False
1862471,2015-10-31,8.0,CLEANING,1234.0,1.0,2656.0,46.12,Not Holiday,Ecuador,False
548068,2013-10-31,29.0,PREPARED FOODS,0.0,0.0,0.0,96.29,Not Holiday,Ecuador,False
